#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         659    -5.44986    -5.52759  0.00594735
         660    -5.32623    -5.52729  0.00594616
         661    -5.29215    -5.52693   0.0059478
         662      -5.339    -5.52665  0.00594558
         663    -5.39963    -5.52646   0.0059397
         664    -5.35293     -5.5262   0.0059365
         665    -5.30503    -5.52586  0.00593689
         666    -5.40307    -5.52568  0.00593083
         667     -5.4503    -5.52557  0.00592302
         668    -5.31991    -5.52526  0.00592215
         669    -5.34263    -5.52499  0.00591958
         670    -5.33871    -5.52471  0.00591727
         671    -5.48449    -5.52465  0.00590876
         672    -5.53749    -5.52467      0.0059
         673    -5.53209    -5.52468  0.00589124
         674    -5.52462    -5.52468   0.0058825
         675    -5.63705    -5.52484  0.00587614
         676    -5.52799    -5.52485  0.00586745
         677    -5.64662    -5.52503  0.00586154
         678    -5.63222    -5.52519  0.00585503
         679    -5.65476    -5.52538  0.00584951
         680    -5.67637     -5.5256  0.00584512
         681    -5.67034    -5.52581   0.0058404
         682    -5.77916    -5.52618  0.00584364
         683    -5.72385    -5.52647  0.00584225
         684    -5.61784    -5.52661  0.00583523
         685    -5.73243    -5.52691  0.00583444
         686    -5.72476     -5.5272  0.00583306
         687    -5.74929    -5.52752  0.00583353
         688    -5.71048    -5.52778   0.0058311
         689    -5.66905    -5.52799  0.00582625
         690    -5.60625     -5.5281  0.00581891
         691    -5.58628    -5.52819  0.00581109
         692    -5.49348    -5.52814  0.00580291
         693    -5.53388    -5.52815  0.00579454
         694    -5.61279    -5.52827  0.00578748
         695    -5.52244    -5.52826  0.00577916
         696     -5.5917    -5.52835  0.00577157
         697    -5.56849    -5.52841  0.00576358
         698    -5.58588    -5.52849  0.00575591
         699    -5.59253    -5.52858   0.0057484
         700      -5.564    -5.52863  0.00574042
         701    -5.48186    -5.52857  0.00573261
         702    -5.44959    -5.52845  0.00572555
         703    -5.53182    -5.52846  0.00571741
         704    -5.55753     -5.5285  0.00570944
         705    -5.61554    -5.52862  0.00570267
         706    -5.60683    -5.52873  0.00569567
         707    -5.68942    -5.52896  0.00569215
         708    -5.67237    -5.52916  0.00568771
         709     -5.7387    -5.52946  0.00568736
         710    -5.68905    -5.52968  0.00568379
         711    -5.71906    -5.52995  0.00568204
         712    -5.55984    -5.52999  0.00567421
         713    -5.60282    -5.53009  0.00566717
         714    -5.60523     -5.5302  0.00566021
         715    -5.57158    -5.53026  0.00565259
         716    -5.45581    -5.53015  0.00564565
         717    -5.30193    -5.52983  0.00564674
         718    -5.41473    -5.52967  0.00564116
         719    -5.34281    -5.52941  0.00563929
         720    -5.38951    -5.52922  0.00563481
         721    -5.37417      -5.529  0.00563109
         722    -5.39215    -5.52882  0.00562648
         723    -5.29354    -5.52849  0.00562811
         724    -5.43469    -5.52836  0.00562182
         725    -5.38154    -5.52816  0.00561771
         726      -5.243    -5.52777  0.00562369
         727    -5.21965    -5.52734   0.0056319
         728    -5.21267    -5.52691  0.00564073
         729    -5.41223    -5.52675  0.00563518
         730    -5.53465    -5.52676  0.00562747
         731    -5.49542    -5.52672  0.00561994
         732    -5.44899    -5.52661  0.00561327
         733    -5.38528    -5.52642  0.00560892
         734    -5.45879    -5.52633  0.00560203
         735    -5.41484    -5.52618  0.00559646
         736    -5.45011    -5.52607  0.00558981
         737    -5.37557    -5.52587  0.00558596
         738    -5.39968     -5.5257  0.00558101
         739    -5.36623    -5.52548  0.00557762
         740    -5.52116    -5.52548  0.00557009
         741    -5.51966    -5.52547  0.00556258
         742     -5.6142    -5.52559  0.00555637
         743    -5.57717    -5.52566  0.00554932
         744    -5.60938    -5.52577    0.005543
         745    -5.68924    -5.52599  0.00553991
         746    -5.66993    -5.52618  0.00553584
         747    -5.72765    -5.52645  0.00553499
         748     -5.8006    -5.52682  0.00553972
         749    -5.78732    -5.52717  0.00554323
         750    -5.79066    -5.52752  0.00554696
         751    -5.73868     -5.5278  0.00554669
         752    -5.66214    -5.52798  0.00554219
         753    -5.54332      -5.528  0.00553487
         754     -5.5578    -5.52804  0.00552767
         755    -5.64753     -5.5282  0.00552261
         756    -5.61142    -5.52831  0.00551641
         757      -5.658    -5.52848  0.00551178
         758    -5.62682    -5.52861  0.00550603
         759    -5.64289    -5.52876  0.00550084
         760     -5.6064    -5.52886  0.00549455
         761     -5.6106    -5.52897  0.00548838
         762    -5.50336    -5.52893  0.00548128
         763    -5.57188    -5.52899  0.00547438
         764    -5.66781    -5.52917  0.00547023
         765    -5.59114    -5.52925  0.00546368
         766    -5.48596     -5.5292  0.00545684
         767    -5.54068    -5.52921  0.00544975
         768    -5.50387    -5.52918  0.00544275
         769    -5.45774    -5.52909  0.00543647
         770    -5.50577    -5.52906  0.00542949
         771    -5.49943    -5.52902  0.00542258
         772    -5.53115    -5.52902  0.00541556
         773    -5.53718    -5.52903  0.00540857
         774    -5.57959     -5.5291  0.00540197
         775    -5.61761    -5.52921  0.00539621
         776    -5.55993    -5.52925   0.0053894
         777    -5.59246    -5.52933  0.00538308
         778    -5.51855    -5.52932  0.00537618
         779      -5.574    -5.52937  0.00536958
         780    -5.52423    -5.52937   0.0053627
         781    -5.43924    -5.52925  0.00535708
         782    -5.43412    -5.52913  0.00535161
         783    -5.49633    -5.52909  0.00534494
         784    -5.49493    -5.52904   0.0053383
         785    -5.55218    -5.52907  0.00533158
         786    -5.59245    -5.52915   0.0053254
         787     -5.5861    -5.52923  0.00531913
         788    -5.62667    -5.52935  0.00531382
         789    -5.55078    -5.52938  0.00530715
         790    -5.51408    -5.52936  0.00530047
         791    -5.54461    -5.52938   0.0052938
         792    -5.42477    -5.52925  0.00528877
         793    -5.46759    -5.52917  0.00528267
         794    -5.54585    -5.52919  0.00527606
         795     -5.4276    -5.52906  0.00527097
         796    -5.53989    -5.52908  0.00526436
         797    -5.56779    -5.52912  0.00525798
         798    -5.61045    -5.52923  0.00525238
         799    -5.58406    -5.52929  0.00524626
         800    -5.64479    -5.52944  0.00524168
         801    -5.62072    -5.52955  0.00523638
         802    -5.49162    -5.52951  0.00523006
         803     -5.5415    -5.52952  0.00522357
         804    -5.46144    -5.52944  0.00521776
         805    -5.43747    -5.52932  0.00521253
         806    -5.47338    -5.52925  0.00520652
         807    -5.46329    -5.52917  0.00520071
         808    -5.42124    -5.52904  0.00519599
         809    -5.25626     -5.5287   0.0052005
         810    -5.31784    -5.52844  0.00520059
         811    -5.36621    -5.52824  0.00519802
         812    -5.38256    -5.52806  0.00519472
         813    -5.34445    -5.52783  0.00519323
         814    -5.35382    -5.52762  0.00519125
         815       -5.43     -5.5275  0.00518626
         816     -5.3906    -5.52733  0.00518262
         817    -5.42586    -5.52721  0.00517776
         818    -5.50924    -5.52719  0.00517148
         819    -5.51779    -5.52717  0.00516518
         820    -5.51421    -5.52716   0.0051589
         821    -5.49655    -5.52712  0.00515276
         822     -5.4903    -5.52708  0.00514668
         823     -5.4672      -5.527  0.00514094
         824    -5.42607    -5.52688  0.00513616
         825    -5.58986    -5.52696   0.0051305
         826    -5.58936    -5.52703  0.00512485
         827    -5.49677      -5.527  0.00511878
         828    -5.38691    -5.52683   0.0051154
         829     -5.3569    -5.52662  0.00511333
         830    -5.40557    -5.52648  0.00510925
         831    -5.43576    -5.52637  0.00510427
         832    -5.58072    -5.52643  0.00509855
         833     -5.5663    -5.52648  0.00509265
         834    -5.65582    -5.52664  0.00508891
         835    -5.62772    -5.52676  0.00508425
         836    -5.53258    -5.52676  0.00507818
         837    -5.60177    -5.52685   0.0050729
         838     -5.4935    -5.52681    0.005067
         839    -5.51937    -5.52681  0.00506097
         840     -5.5515    -5.52683  0.00505503
         841    -5.52746    -5.52684  0.00504902
         842    -5.56297    -5.52688  0.00504321
         843    -5.45434    -5.52679  0.00503796
         844     -5.4588    -5.52671  0.00503263
         845    -5.40978    -5.52657  0.00502858
         846    -5.47438    -5.52651  0.00502301
         847    -5.41445    -5.52638  0.00501883
         848    -5.52454    -5.52638  0.00501291
         849    -5.42246    -5.52625   0.0050085
         850    -5.48315     -5.5262  0.00500286
         851    -5.50276    -5.52618  0.00499706
         852    -5.55038     -5.5262  0.00499128
         853    -5.54432    -5.52623  0.00498547
         854    -5.54919    -5.52625   0.0049797
         855    -5.45194    -5.52617  0.00497464
         856    -5.42873    -5.52605  0.00497013
         857    -5.41334    -5.52592  0.00496607
         858    -5.41489    -5.52579  0.00496197
         859    -5.30138    -5.52553  0.00496306
         860    -5.23485    -5.52519  0.00496879
         861    -5.31042    -5.52494  0.00496927
         862    -5.39533    -5.52479  0.00496578
         863    -5.45206    -5.52471  0.00496074
         864    -5.46654    -5.52464  0.00495546
         865    -5.46848    -5.52458  0.00495016
         866     -5.5014    -5.52455  0.00494451
         867    -5.51208    -5.52453  0.00493883
         868    -5.51156    -5.52452  0.00493316
         869     -5.3459    -5.52431  0.00493177
         870    -5.30583    -5.52406  0.00493249
         871     -5.4822    -5.52401  0.00492706
         872    -5.47262    -5.52396  0.00492176
         873    -5.44317    -5.52386  0.00491699
         874     -5.4723     -5.5238  0.00491172
         875    -5.51163    -5.52379  0.00490613
         876    -5.51837    -5.52378  0.00490053
         877    -5.50631    -5.52376  0.00489498
         878    -5.46115    -5.52369  0.00488993
         879    -5.52204    -5.52369  0.00488437
         880     -5.5103    -5.52368  0.00487884
         881    -5.47813    -5.52362  0.00487357
         882    -5.43414    -5.52352  0.00486911
         883    -5.41885     -5.5234  0.00486503
         884     -5.3759    -5.52324  0.00486239
         885    -5.41827    -5.52312  0.00485834
         886    -5.35751    -5.52293  0.00485645
         887     -5.3578    -5.52275  0.00485455
         888    -5.41181    -5.52262  0.00485069
         889    -5.42848    -5.52251  0.00484639
         890    -5.39945    -5.52238  0.00484291
         891    -5.37442    -5.52221  0.00484032
         892    -5.34282    -5.52201  0.00483907
         893    -5.41225    -5.52189  0.00483521
         894    -5.40161    -5.52175  0.00483168
         895     -5.4437    -5.52166  0.00482707
         896    -5.45658    -5.52159  0.00482223
         897    -5.46453    -5.52153  0.00481727
         898    -5.53913    -5.52155  0.00481194
         899    -5.46648    -5.52149  0.00480698
         900    -5.56648    -5.52154   0.0048019
         901    -5.61468    -5.52164  0.00479768
         902    -5.61593    -5.52174   0.0047935
         903    -5.63741    -5.52187  0.00478991
         904    -5.53081    -5.52188  0.00478462
         905    -5.34517    -5.52169  0.00478331
         906    -5.37508    -5.52153  0.00478077
         907    -5.40428     -5.5214  0.00477725
         908    -5.44786    -5.52132  0.00477267
         909    -5.33831    -5.52111  0.00477167
         910    -5.32001    -5.52089  0.00477154
         911    -5.28301    -5.52063  0.00477344
         912    -5.32034    -5.52041  0.00477325
         913    -5.37221    -5.52025  0.00477078
         914    -5.41249    -5.52013  0.00476702
         915    -5.30809     -5.5199  0.00476744
         916    -5.41781    -5.51979  0.00476354
         917    -5.45872    -5.51972  0.00475881
         918    -5.49753     -5.5197  0.00475369
         919    -5.51247    -5.51969  0.00474852
